timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1765188999.700,kreo1,657,657,858,,,,,,,,,,True,True
1765188999.727,kreo2,605,237,356,,,,,,,,,,True,True
1765188999.732,kreo1,656,656,750,,,,,,,,,,True,True
1765188999.764,kreo1,656,658,852,,,,,,,,,,True,True
1765188999.762,kreo2,605,237,354,,,,,,,,,,True,True
1765188999.792,kreo2,605,237,360,,,,,,,,,,True,True
1765188999.802,kreo1,656,656,786,,,,,,,,,,True,True
1765188999.823,kreo2,606,237,380,,,,,,,,,,True,True
1765188999.835,kreo1,656,657,756,,,,,,,,,,True,True
1765188999.863,kreo2,605,237,368,,,,,,,,,,True,True
1765188999.866,kreo1,656,656,804,,,,,,,,,,True,True
1765188999.891,kreo2,604,238,412,,,,,,,,,,True,True
1765188999.899,kreo1,656,656,808,,,,,,,,,,True,True
1765188999.928,kreo2,605,237,356,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.022,kreo2,605,237,356,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.062,kreo1,656,658,850,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.106,kreo2,605,238,380,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.162,kreo1,656,657,836,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.233,kreo1,656,656,786,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.360,kreo2,606,237,380,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.395,kreo2,605,237,368,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.415,kreo1,656,657,842,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.445,kreo2,605,237,364,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.449,kreo1,656,658,814,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.479,kreo2,606,237,372,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.512,kreo2,605,237,362,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.490,kreo1,656,656,750,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.520,kreo1,656,658,828,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.549,kreo1,656,658,828,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.580,kreo1,656,657,802,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.608,kreo2,605,238,390,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.628,kreo1,657,658,862,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.639,kreo2,605,237,362,0.9618330624623374,0.8677259430729073,0.12615168607519514,,,,,,,True,True
1765189000.648,kreo1,656,658,814,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
1765189000.655,kreo2,605,238,390,0.9635727107531553,0.8695105543717462,0.1280537420290172,,,,,,,True,True
